kernel,distribution,format,storage_bits,n,m,comparison,finite_pairs,mse,mse_relative_cluster_standard_error,target,status
gemv,uniform_0_1,e3m28,32,1024,1024,kernel_x4,16384,5.11973874145754490877e-28,0.02745569923500689386,0.05,pass
gemv,uniform_0_1,e3m28,32,1024,1024,total_x1,16384,1.30776158713527617447e-16,0.129304870055983092255,0.05,review
gemv,uniform_0_1,e3m28,32,1024,1024,total_x2,16384,1.30776162821183786305e-16,0.129304867148520095618,0.05,review
gemv,uniform_0_1,e3m28,32,1024,1024,total_x4,16384,1.30776157869985174222e-16,0.12930486893759282102,0.05,review
gemv,uniform_0_1,e3m28,32,4096,1024,storage,16384,4.89711532956922170727e-16,0.118807551887248348932,0.05,review
gemv,uniform_0_1,e3m28,32,4096,1024,kernel_x1,16384,8.52570898968166532352e-27,0.0415404937575680565821,0.05,pass
gemv,uniform_0_1,e3m28,32,4096,1024,kernel_x2,16384,8.54164336366954755807e-27,0.0354661377675374089889,0.05,pass
gemv,uniform_0_1,e3m28,32,4096,1024,kernel_x4,16384,8.50000090641200674446e-27,0.038188380342189501097,0.05,pass
gemv,uniform_0_1,e3m28,32,4096,1024,total_x1,16384,4.89711525856012827755e-16,0.118807551028200307836,0.05,review
gemv,uniform_0_1,e3m28,32,4096,1024,total_x2,16384,4.89711476979670829156e-16,0.118807568681376658364,0.05,review
gemv,uniform_0_1,e3m28,32,4096,1024,total_x4,16384,4.89711506152858335763e-16,0.11880754408108817059,0.05,review
gemv,uniform_0_1,e3m28,32,16384,1024,storage,16384,2.22522316594864887754e-15,0.148797593938857916577,0.05,review
gemv,uniform_0_1,e3m28,32,16384,1024,kernel_x1,16384,1.39549362688878283948e-25,0.0348679296020805671994,0.05,pass
gemv,uniform_0_1,e3m28,32,16384,1024,kernel_x2,16384,1.40613190923375394681e-25,0.0362823965410151052996,0.05,pass
gemv,uniform_0_1,e3m28,32,16384,1024,kernel_x4,16384,1.41714033990659672577e-25,0.0387150932097733416625,0.05,pass
gemv,uniform_0_1,e3m28,32,16384,1024,total_x1,16384,2.22522292695960273984e-15,0.14879758693443526813,0.05,review
gemv,uniform_0_1,e3m28,32,16384,1024,total_x2,16384,2.22522333426976995798e-15,0.148797582379125296437,0.05,review
gemv,uniform_0_1,e3m28,32,16384,1024,total_x4,16384,2.2252233583074677477e-15,0.148797593168904243534,0.05,review
gemv,uniform_0_1,e3m28,32,65536,1024,storage,16384,7.46300069473925983542e-15,0.131158122792802613629,0.05,review
gemv,uniform_0_1,e3m28,32,65536,1024,kernel_x1,16384,2.36651494377718463352e-24,0.0398234174168696067724,0.05,pass
gemv,uniform_0_1,e3m28,32,65536,1024,kernel_x2,16384,2.2737709337330659386e-24,0.0403541882932210080857,0.05,pass
gemv,uniform_0_1,e3m28,32,65536,1024,kernel_x4,16384,2.18882777196545152416e-24,0.0419706599923125159311,0.05,pass
gemv,uniform_0_1,e3m28,32,65536,1024,total_x1,16384,7.46299820363657732549e-15,0.131158083612580881989,0.05,review
gemv,uniform_0_1,e3m28,32,65536,1024,total_x2,16384,7.46300059740742353001e-15,0.131158147605003250641,0.05,review
gemv,uniform_0_1,e3m28,32,65536,1024,total_x4,16384,7.46300310856524606162e-15,0.131158102768386584559,0.05,review
gemv,normal_0_1,e3m28,32,256,1024,storage,16384,3.2743698060415568463e-16,0.0305843651659413846423,0.05,pass
gemv,normal_0_1,e3m28,32,256,1024,kernel_x1,16384,6.57483909276201749577e-30,0.028338926415770345365,0.05,pass
gemv,normal_0_1,e3m28,32,256,1024,kernel_x2,16384,5.90433072036371622798e-30,0.02845997441567360372,0.05,pass
gemv,normal_0_1,e3m28,32,256,1024,kernel_x4,16384,5.72061872092730536936e-30,0.0248319475443887981499,0.05,pass
gemv,normal_0_1,e3m28,32,256,1024,total_x1,16384,3.27436980603244340671e-16,0.0305843643758670066866,0.05,pass
gemv,normal_0_1,e3m28,32,256,1024,total_x2,16384,3.27436980485148459126e-16,0.030584364137484270066,0.05,pass
gemv,normal_0_1,e3m28,32,256,1024,total_x4,16384,3.27436980568566392182e-16,0.0305843641064213497179,0.05,pass
gemv,normal_0_1,e3m28,32,1024,1024,storage,16384,1.30916260876926163071e-15,0.0114435471710971805654,0.05,pass
gemv,normal_0_1,e3m28,32,1024,1024,kernel_x1,16384,3.06883792084869340704e-29,0.012863804732262443861,0.05,pass
gemv,normal_0_1,e3m28,32,1024,1024,kernel_x2,16384,3.02730508760822270815e-29,0.0172297166252164674981,0.05,pass
gemv,normal_0_1,e3m28,32,1024,1024,kernel_x4,16384,3.24944933881934428188e-29,0.0163842114469230819259,0.05,pass
gemv,normal_0_1,e3m28,32,1024,1024,total_x1,16384,1.30916260854326223748e-15,0.0114435473076595626303,0.05,pass
gemv,normal_0_1,e3m28,32,1024,1024,total_x2,16384,1.30916260563069815466e-15,0.0114435477782092269456,0.05,pass
gemv,normal_0_1,e3m28,32,1024,1024,total_x4,16384,1.30916260514726822309e-15,0.0114435467381508342883,0.05,pass
gemv,normal_0_1,e3m28,32,4096,1024,storage,16384,5.2007323687233436965e-15,0.01407991161092785796,0.05,pass
gemv,normal_0_1,e3m28,32,4096,1024,kernel_x1,16384,1.76306067733764701995e-28,0.0161472569587738195977,0.05,pass
gemv,normal_0_1,e3m28,32,4096,1024,kernel_x2,16384,1.54022900855000921054e-28,0.0180863974959726192383,0.05,pass
gemv,normal_0_1,e3m28,32,4096,1024,kernel_x4,16384,1.44417075347270597419e-28,0.0133238972352236865486,0.05,pass
gemv,normal_0_1,e3m28,32,4096,1024,total_x1,16384,5.20073238146976990309e-15,0.0140799119090399718196,0.05,pass
gemv,normal_0_1,e3m28,32,4096,1024,total_x2,16384,5.20073236051763286162e-15,0.0140799106194237470832,0.05,pass
gemv,normal_0_1,e3m28,32,4096,1024,total_x4,16384,5.2007323756073097716e-15,0.0140799109551720959755,0.05,pass
gemv,normal_0_1,e3m28,32,16384,1024,storage,16384,2.05645535515350660069e-14,0.0111035187432150811454,0.05,pass
gemv,normal_0_1,e3m28,32,16384,1024,kernel_x1,16384,1.55084556528305684532e-27,0.0112323761545046535155,0.05,pass
gemv,normal_0_1,e3m28,32,16384,1024,kernel_x2,16384,1.03893242836617205365e-27,0.00953447859794302310445,0.05,pass
gemv,normal_0_1,e3m28,32,16384,1024,kernel_x4,16384,7.97403925623931476297e-28,0.0141068663070995561559,0.05,pass
gemv,normal_0_1,e3m28,32,16384,1024,total_x1,16384,2.0564553549356434021e-14,0.011103519864178333339,0.05,pass
gemv,normal_0_1,e3m28,32,16384,1024,total_x2,16384,2.0564553569989024873e-14,0.0111035194909942771078,0.05,pass
gemv,normal_0_1,e3m28,32,16384,1024,total_x4,16384,2.05645536208500436604e-14,0.0111035182612999578267,0.05,pass
gemv,normal_0_1,e3m28,32,65536,1024,storage,16384,8.55727111206977090177e-14,0.0119619136318630369957,0.05,pass
gemv,normal_0_1,e3m28,32,65536,1024,kernel_x1,16384,2.02452214797499507746e-26,0.0127609601369723849854,0.05,pass
gemv,normal_0_1,e3m28,32,65536,1024,kernel_x2,16384,1.10245871802800710569e-26,0.0153396765892588085294,0.05,pass
gemv,normal_0_1,e3m28,32,65536,1024,kernel_x4,16384,6.58159411025928488154e-27,0.00896882166613863092584,0.05,pass
gemv,normal_0_1,e3m28,32,65536,1024,total_x1,16384,8.55727107099315856721e-14,0.0119619186238929166358,0.05,pass
gemv,normal_0_1,e3m28,32,65536,1024,total_x2,16384,8.55727108691315392081e-14,0.0119619130455577336866,0.05,pass
gemv,normal_0_1,e3m28,32,65536,1024,total_x4,16384,8.55727109464690203138e-14,0.0119619135329808432656,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,256,1024,storage,16384,3.84974425583034664456e-14,0.170071305271556282964,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,256,1024,kernel_x1,16384,3.43907271955968959587e-29,0.0317335327119059739175,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,256,1024,kernel_x2,16384,2.73788646486481478711e-29,0.0362721471448124508277,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,256,1024,kernel_x4,16384,2.62913702499566665164e-29,0.0401323770860450125753,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,256,1024,total_x1,16384,3.84974425662848784845e-14,0.170071305058917134041,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,256,1024,total_x2,16384,3.84974425592579080623e-14,0.170071305367975245039,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,256,1024,total_x4,16384,3.84974425834778924003e-14,0.170071305414354491755,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,1024,1024,storage,16384,9.68769149207036898069e-14,0.0992069759998717996111,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,1024,1024,kernel_x1,16384,5.17183126097419243061e-28,0.0298591212674744389007,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,1024,1024,kernel_x2,16384,5.20033550563360961804e-28,0.0263151353558146813312,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,1024,1024,kernel_x4,16384,5.08248207454672149449e-28,0.0296380294802224617617,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,1024,1024,total_x1,16384,9.68769150796861964537e-14,0.099206976516201529383,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,1024,1024,total_x2,16384,9.68769151451081786568e-14,0.0992069766281207065289,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,1024,1024,total_x4,16384,9.68769151280086056572e-14,0.0992069759967913905482,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,4096,1024,storage,16384,4.7015788333814606238e-13,0.123227287892863056913,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,4096,1024,kernel_x1,16384,8.40695123198278000102e-27,0.0366389221010779803192,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,4096,1024,kernel_x2,16384,8.44601602460275293817e-27,0.0404892080563367121052,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,4096,1024,kernel_x4,16384,8.33293851459195628209e-27,0.0404752396791573432254,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,4096,1024,total_x1,16384,4.70157883828242194706e-13,0.123227288160444774337,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,4096,1024,total_x2,16384,4.70157880674294925666e-13,0.123227287374738077801,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,4096,1024,total_x4,16384,4.70157883314132400813e-13,0.123227287252484522818,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,16384,1024,storage,16384,1.69440211493503666471e-12,0.0859229713612770253491,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,16384,1024,kernel_x1,16384,1.41837362160484442001e-25,0.0394692572091282443292,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,16384,1024,kernel_x2,16384,1.4149694402797828725e-25,0.0360506445852335548603,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,16384,1024,kernel_x4,16384,1.37396777843333858e-25,0.0338514294710613098443,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,16384,1024,total_x1,16384,1.69440212085589741581e-12,0.0859229707327629766748,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,16384,1024,total_x2,16384,1.69440212452546493192e-12,0.0859229707078716144558,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,16384,1024,total_x4,16384,1.694402098688480101e-12,0.0859229721542224333329,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,65536,1024,storage,16384,6.33139913242032073694e-12,0.0766676029439541789815,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,65536,1024,kernel_x1,16384,2.40791830713585497428e-24,0.0407125206664640749517,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,65536,1024,kernel_x2,16384,2.24493274158427325143e-24,0.0432943509040021511071,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,65536,1024,kernel_x4,16384,2.2626852673953669011e-24,0.0379430764828175480125,0.05,pass
gemv,uniform_0_1,fp32_e8m23,32,65536,1024,total_x1,16384,6.33139902253571710647e-12,0.0766675995719192659937,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,65536,1024,total_x2,16384,6.33139916944710541013e-12,0.0766676037455079970655,0.05,review
gemv,uniform_0_1,fp32_e8m23,32,65536,1024,total_x4,16384,6.33139904566481667478e-12,0.0766675944084072697357,0.05,review
gemv,normal_0_1,fp32_e8m23,32,256,1024,storage,16384,3.36818085636331878754e-13,0.0384788427702633902602,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,256,1024,kernel_x1,16384,4.51066485981028412276e-30,0.0290424291111672269423,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,256,1024,kernel_x2,16384,3.96942834888995485932e-30,0.0345229242821517771613,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,256,1024,kernel_x4,16384,3.83599768243832166755e-30,0.0365630051754179260835,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,256,1024,total_x1,16384,3.36818085649952693534e-13,0.0384788427496239986023,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,256,1024,total_x2,16384,3.36818085618605401747e-13,0.038478842760687544349,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,256,1024,total_x4,16384,3.36818085610076998422e-13,0.0384788427529012267751,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,1024,1024,storage,16384,1.29297523394469032502e-12,0.0236196233077877045768,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,1024,1024,kernel_x1,16384,2.38699056943583302114e-29,0.0193270284018171139441,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,1024,1024,kernel_x2,16384,2.4178767365111370078e-29,0.0202755938399834605937,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,1024,1024,kernel_x4,16384,2.35996121041930489567e-29,0.0189533976579221093979,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,1024,1024,total_x1,16384,1.29297523383967463667e-12,0.0236196233113900707035,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,1024,1024,total_x2,16384,1.29297523387238927556e-12,0.0236196233263970408184,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,1024,1024,total_x4,16384,1.29297523392218655043e-12,0.0236196233014370479107,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,4096,1024,storage,16384,5.26877678924735927532e-12,0.00866061291851418637859,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,4096,1024,kernel_x1,16384,1.23846957102401575924e-28,0.00886653340434556757445,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,4096,1024,kernel_x2,16384,1.17833327114705367066e-28,0.0146603678877149056953,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,4096,1024,kernel_x4,16384,1.1699191640162388899e-28,0.0125622580595183697726,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,4096,1024,total_x1,16384,5.26877678907896413634e-12,0.00866061291856798361794,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,4096,1024,total_x2,16384,5.26877678996241066435e-12,0.00866061291684262863214,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,4096,1024,total_x4,16384,5.2687767892087546192e-12,0.008660612898693365871,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,16384,1024,storage,16384,2.05976781725453398314e-11,0.010353384456216899308,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,16384,1024,kernel_x1,16384,8.18685963127466633764e-28,0.00942408684438797171065,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,16384,1024,kernel_x2,16384,6.45041195537353384854e-28,0.0130895263083869957961,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,16384,1024,kernel_x4,16384,5.79902988560704704345e-28,0.0128963034662353260842,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,16384,1024,total_x1,16384,2.05976781731012264723e-11,0.0103533844216633524175,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,16384,1024,total_x2,16384,2.05976781723517645702e-11,0.0103533844474117847209,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,16384,1024,total_x4,16384,2.0597678171449149435e-11,0.0103533844678769324731,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,65536,1024,storage,16384,8.50245022092430435297e-11,0.0134338957046843949074,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,65536,1024,kernel_x1,16384,1.02522016815348377444e-26,0.0105397902714468234846,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,65536,1024,kernel_x2,16384,5.61747333979143866865e-27,0.0117525962308973595809,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,65536,1024,kernel_x4,16384,3.63684912462430015585e-27,0.0112608541710658705942,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,65536,1024,total_x1,16384,8.50245021922579252107e-11,0.0134338956054189277658,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,65536,1024,total_x2,16384,8.50245021980743856634e-11,0.0134338956863439998851,0.05,pass
gemv,normal_0_1,fp32_e8m23,32,65536,1024,total_x4,16384,8.50245021991241674311e-11,0.013433895692824432036,0.05,pass
gemv,uniform_0_1,e11m20,32,256,1024,storage,16384,2.2894433374574917539e-12,0.175732009526265098897,0.05,review
gemv,uniform_0_1,e11m20,32,256,1024,kernel_x1,16384,2.96490444003644156123e-29,0.0304422278729304024321,0.05,pass
gemv,uniform_0_1,e11m20,32,256,1024,kernel_x2,16384,2.44137288472258302918e-29,0.0438482982953497540386,0.05,pass
gemv,uniform_0_1,e11m20,32,256,1024,kernel_x4,16384,2.33086362636675105695e-29,0.0470320978403927396449,0.05,pass
gemv,uniform_0_1,e11m20,32,256,1024,total_x1,16384,2.2894433374364893734e-12,0.175732009512865416898,0.05,review
gemv,uniform_0_1,e11m20,32,256,1024,total_x2,16384,2.28944333756077975454e-12,0.175732009539511897575,0.05,review
gemv,uniform_0_1,e11m20,32,256,1024,total_x4,16384,2.28944333722205989619e-12,0.175732009541478984658,0.05,review
gemv,uniform_0_1,e11m20,32,1024,1024,storage,16384,7.7938873725662649784e-12,0.153662577606420410573,0.05,review
gemv,uniform_0_1,e11m20,32,1024,1024,kernel_x1,16384,5.03953407682283257287e-28,0.0275207053222219605435,0.05,pass
gemv,uniform_0_1,e11m20,32,1024,1024,kernel_x2,16384,4.97536786886568303596e-28,0.0281956388212658112789,0.05,pass
gemv,uniform_0_1,e11m20,32,1024,1024,kernel_x4,16384,5.02157285416147721131e-28,0.0314035050145446542636,0.05,pass
gemv,uniform_0_1,e11m20,32,1024,1024,total_x1,16384,7.79388737302759585687e-12,0.153662577613896808289,0.05,review
gemv,uniform_0_1,e11m20,32,1024,1024,total_x2,16384,7.79388737030236782923e-12,0.153662577583688980242,0.05,review
gemv,uniform_0_1,e11m20,32,1024,1024,total_x4,16384,7.79388737180848031768e-12,0.153662577560469888323,0.05,review
gemv,uniform_0_1,e11m20,32,4096,1024,storage,16384,2.66501107269419941402e-11,0.105206496053767457216,0.05,review
gemv,uniform_0_1,e11m20,32,4096,1024,kernel_x1,16384,8.3886911928269936339e-27,0.0385801689109110151869,0.05,pass
gemv,uniform_0_1,e11m20,32,4096,1024,kernel_x2,16384,8.45785364824587253806e-27,0.0363632253213241404284,0.05,pass
gemv,uniform_0_1,e11m20,32,4096,1024,kernel_x4,16384,8.36357552560822856858e-27,0.0387151161558040376879,0.05,pass
gemv,uniform_0_1,e11m20,32,4096,1024,total_x1,16384,2.6650110729599090409e-11,0.105206495922368990232,0.05,review
gemv,uniform_0_1,e11m20,32,4096,1024,total_x2,16384,2.66501107336993387432e-11,0.105206496020059864333,0.05,review
gemv,uniform_0_1,e11m20,32,4096,1024,total_x4,16384,2.66501107284393740977e-11,0.105206496212996707057,0.05,review
gemv,uniform_0_1,e11m20,32,16384,1024,storage,16384,1.1221955881756836395e-10,0.126055976017773359866,0.05,review
gemv,uniform_0_1,e11m20,32,16384,1024,kernel_x1,16384,1.40711520444281113793e-25,0.0371198580624032374315,0.05,pass
gemv,uniform_0_1,e11m20,32,16384,1024,kernel_x2,16384,1.39005608736740675763e-25,0.0357930979579283197558,0.05,pass
gemv,uniform_0_1,e11m20,32,16384,1024,kernel_x4,16384,1.41036950219588069319e-25,0.03586761360743368343,0.05,pass
gemv,uniform_0_1,e11m20,32,16384,1024,total_x1,16384,1.12219558747029605028e-10,0.126055976101762449448,0.05,review
gemv,uniform_0_1,e11m20,32,16384,1024,total_x2,16384,1.12219558771470398327e-10,0.126055975907886923666,0.05,review
gemv,uniform_0_1,e11m20,32,16384,1024,total_x4,16384,1.12219558903208481646e-10,0.126055976049198834054,0.05,review
gemv,uniform_0_1,e11m20,32,65536,1024,storage,16384,4.86528862279293444922e-10,0.0852672348687201233137,0.05,review
gemv,uniform_0_1,e11m20,32,65536,1024,kernel_x1,16384,2.24354943094243395017e-24,0.0382678110547053810157,0.05,pass
gemv,uniform_0_1,e11m20,32,65536,1024,kernel_x2,16384,2.23276412464625227677e-24,0.0439075082659381690553,0.05,pass
gemv,uniform_0_1,e11m20,32,65536,1024,kernel_x4,16384,2.26987312770398019836e-24,0.0368075057253938405947,0.05,pass
gemv,uniform_0_1,e11m20,32,65536,1024,total_x1,16384,4.86528862965925848017e-10,0.0852672350143895384561,0.05,review
gemv,uniform_0_1,e11m20,32,65536,1024,total_x2,16384,4.86528861395873573264e-10,0.0852672351216992708791,0.05,review
gemv,uniform_0_1,e11m20,32,65536,1024,total_x4,16384,4.86528862617150285855e-10,0.0852672346286743578763,0.05,review
gemv,normal_0_1,e11m20,32,256,1024,storage,16384,2.07879056590986413946e-11,0.0267711654152633624176,0.05,pass
gemv,normal_0_1,e11m20,32,256,1024,kernel_x1,16384,1.92450857809432432637e-30,0.0507177404596646632221,0.05,review
gemv,normal_0_1,e11m20,32,256,1024,kernel_x2,16384,1.62744587421497158337e-30,0.0458465176273908972922,0.05,pass
gemv,normal_0_1,e11m20,32,256,1024,kernel_x4,16384,1.50855962581468544844e-30,0.046816008104081378593,0.05,pass
gemv,normal_0_1,e11m20,32,256,1024,total_x1,16384,2.07879056591114596097e-11,0.026771165413065345645,0.05,pass
gemv,normal_0_1,e11m20,32,256,1024,total_x2,16384,2.0787905659087932947e-11,0.026771165413891077101,0.05,pass
gemv,normal_0_1,e11m20,32,256,1024,total_x4,16384,2.07879056591187904814e-11,0.0267711654142510260762,0.05,pass
gemv,normal_0_1,e11m20,32,1024,1024,storage,16384,8.26373611860329382207e-11,0.0173109830079010403451,0.05,pass
