gpu,compute_capability,distribution,format,storage_bits,component,lanes,n,m,leading_dimension,blocks,threads,decode_repeats,decoded_values,unique_storage_bytes,requested_storage_bytes,useful_flops,modeled_flops,arithmetic_intensity_unique,arithmetic_intensity_requested,theoretical_hbm_gb_per_s,modeled_fp64_gflop_per_s,sample_count,median_time_ms,mean_time_ms,stdev_time_ms,cv_percent,mad_time_ms,p05_time_ms,p95_time_ms,min_time_ms,max_time_ms,median_decoded_gvalues_per_s,median_unique_storage_gb_per_s,median_requested_storage_gb_per_s,median_useful_gflop_per_s
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,2,65536,1,65536,128,256,0,0.0,65536.0,65536.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0023868823220543826,0.0023873846175822807,4.178142340572267e-06,0.1750091841005283,3.240869400348862e-06,0.0023834145187486147,0.0023949218100689828,0.0023833508863516733,0.0023960781773776875,0.0,27.456736930203313,27.456736930203313,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,4,1048576,1,1048576,1024,256,0,0.0,1048576.0,1048576.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.003426609487474253,0.0034269420322364606,8.157532283416147e-06,0.23804115175220664,7.463638421660243e-06,0.0034176310425226494,0.003438248532182526,0.003417553535888503,0.003438341263334094,0.0,306.0097755034535,306.0097755034535,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,4,134217728,1,134217728,2112,256,0,0.0,134217728.0,134217728.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.06726487477620442,0.0672736044525193,5.65917328470402e-05,0.08412174924710894,4.076413367980203e-05,0.0672119802535941,0.0673701556305907,0.06718947789440416,0.06737577969625116,0.0,1995.3613003302696,1995.3613003302696,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,4,16777216,1,16777216,2112,256,0,0.0,16777216.0,16777216.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.009543587741161695,0.009552097736580849,1.6629097687962777e-05,0.17408843739401605,3.0298798335721966e-06,0.009541045270395608,0.009584342084360452,0.009538389885765117,0.00958810135251839,0.0,1757.956908347949,1757.956908347949,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,4,4096,1,4096,4,256,0,0.0,4096.0,4096.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0021838851398705175,0.0021830599023367854,1.6237558223913545e-06,0.07437981068010356,8.134916330984968e-07,0.002180561946136298,0.002184730100595708,0.0021799304999604264,0.002184803528477256,0.0,1.8755565140403179,1.8755565140403179,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,e3m4,8,stream_load,4,65536,1,65536,64,256,0,0.0,65536.0,65536.0,0.0,0.0,0.0,0.0,4814.304,30159.36,15,0.0022876985796221024,0.002287755666433035,2.963701699337032e-07,0.012954625106263648,2.1843645958610075e-07,0.0022873648586996978,0.002288139800442199,0.0022870958616197875,0.0022882927059639097,0.0,28.64713060705125,28.64713060705125,0.0
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,1,1048576,1,1048576,2112,256,0,2097152.0,4228104.0,4228104.0,2097152.0,2099263.0,0.496002936540823,0.496002936540823,4814.304,30159.36,15,0.008873010741713691,0.008868521091602069,9.809236167477912e-06,0.11060735004359003,6.436123844596325e-06,0.008851656109494227,0.00887968390443919,0.008851308425547964,0.008880236995161295,236.3517932127473,476.51289095401273,476.51289095401273,236.3517932127473
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,1,134217728,1,134217728,2112,256,0,268435456.0,536904712.0,536904712.0,268435456.0,268437567.0,0.4999685232786707,0.4999685232786707,4814.304,30159.36,15,0.2650778921026933,0.26504465850473147,0.0001573252218244226,0.05935800506676277,8.30867834258342e-05,0.2648176276892946,0.26521919484724077,0.2646950169613487,0.2653170468514426,1012.6663293972701,2025.460168485114,2025.460168485114,1012.6663293972701
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,1,16777216,1,16777216,2112,256,0,33554432.0,67142664.0,67142664.0,33554432.0,33556543.0,0.49974829714829305,0.49974829714829305,4814.304,30159.36,15,0.041398659267941035,0.04139250162485483,3.0222918296975448e-05,0.07301544267821586,2.9924753549931404e-05,0.04134974170375515,0.041432528624663484,0.04134719951732738,0.041433860160209036,810.5197751170756,1621.8560017955708,1621.8560017955708,810.5197751170756
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,1,4096,1,4096,16,256,0,8192.0,16648.0,16648.0,8192.0,8207.0,0.4920711196540125,0.4920711196540125,4814.304,30159.36,15,0.0044354358252874015,0.004435381076560394,6.703263682049701e-07,0.01511316291958398,5.211893499435655e-07,0.00443444576991049,0.004436348090598985,0.004434311282619406,0.0044365881647207275,1.8469436426733072,3.7534079300812033,3.7534079300812033,1.8469436426733072
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,1,65536,1,65536,256,256,0,131072.0,266248.0,266248.0,131072.0,131327.0,0.49229289985276886,0.49229289985276886,4814.304,30159.36,15,0.004585687221667888,0.004585624369669882,1.8130836395712946e-06,0.03953842472495884,1.5323317113791202e-06,0.004583146492500506,0.0045882445856640745,0.00458305791308465,0.004588274209905802,28.582847818462206,58.060654189834025,58.060654189834025,28.582847818462206
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,2,1048576,1,1048576,2048,256,0,2097152.0,4227080.0,4227080.0,2097152.0,2099199.0,0.49612309206355215,0.49612309206355215,4814.304,30159.36,15,0.008418436641641705,0.008415361748872743,5.535840915486254e-06,0.06578256622453328,2.587901935422257e-06,0.00840694358085365,0.008420495974085722,0.008403019121072363,0.008421024543577127,249.11418702451954,502.12173351650523,502.12173351650523,249.11418702451954
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,2,134217728,1,134217728,2112,256,0,268435456.0,536904712.0,536904712.0,268435456.0,268437567.0,0.4999685232786707,0.4999685232786707,4814.304,30159.36,15,0.16669190724690755,0.16667984573929398,7.185488110028013e-05,0.0431095197992139,4.622141520183032e-05,0.16656746864318847,0.166772944132487,0.16654258304172093,0.1668010711669922,1610.3688561340161,3220.940481559944,3220.940481559944,1610.3688561340161
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,2,16777216,1,16777216,2112,256,0,33554432.0,67142664.0,67142664.0,33554432.0,33556543.0,0.49974829714829305,0.49974829714829305,4814.304,30159.36,15,0.02907141946241915,0.02906841669514196,2.3331606012352995e-05,0.08026445422551091,1.3583020999827916e-05,0.029029684085007154,0.029099514926596765,0.02902638707060659,0.029103113178085414,1154.206867792475,2309.5763895119,2309.5763895119,1154.206867792475
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,2,4096,1,4096,8,256,0,8192.0,16520.0,16520.0,8192.0,8199.0,0.49588377723970944,0.49588377723970944,4814.304,30159.36,15,0.004384825407335936,0.004384683098195519,5.084736208576652e-07,0.011596587700190316,3.9326373325963143e-07,0.004383993500280732,0.0043853876143571885,0.0043838557212885826,0.004385598656781671,1.8682613876243632,3.767538833441709,3.767538833441709,1.8682613876243632
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,2,65536,1,65536,128,256,0,131072.0,264200.0,264200.0,131072.0,131199.0,0.496109008327025,0.496109008327025,4814.304,30159.36,15,0.004578513470855919,0.004578461222820454,3.2287967594650784e-07,0.007052143946030963,1.755920616356571e-07,0.004577977069326349,0.004578857969593357,0.004577702767140156,0.004578905331121909,28.627632272860186,57.70431859199265,57.70431859199265,28.627632272860186
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,4,1048576,1,1048576,1024,256,0,2097152.0,4210696.0,4210696.0,2097152.0,2098175.0,0.49805352844280376,0.49805352844280376,4814.304,30159.36,15,0.006604335294755477,0.006604829855693341,1.526079039938277e-05,0.23105501175367935,3.879163518297896e-06,0.006576748853289216,0.006628633744223823,0.006575910472337094,0.006628809028497621,317.5417216726345,637.5654493713738,637.5654493713738,317.5417216726345
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,4,134217728,1,134217728,2112,256,0,268435456.0,536904712.0,536904712.0,268435456.0,268437567.0,0.4999685232786707,0.4999685232786707,4814.304,30159.36,15,0.13521512638438832,0.13521697015473336,5.106570663842035e-05,0.037765752760163265,3.6361000754603356e-05,0.13515060598200018,0.13529984040693804,0.13513513044877487,0.13531898151744495,1985.2472365916674,3970.7444452160785,3970.7444452160785,1985.2472365916674
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,4,16777216,1,16777216,2112,256,0,33554432.0,67142664.0,67142664.0,33554432.0,33556543.0,0.49974829714829305,0.49974829714829305,4814.304,30159.36,15,0.025042139197701225,0.02504445381594549,1.220773871542103e-05,0.04874428009146087,8.091642468829874e-06,0.025032698282681034,0.025063054457954738,0.025030750391371967,0.02506316303247031,1339.9187559455852,2681.187236838115,2681.187236838115,1339.9187559455852
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,4,4096,1,4096,4,256,0,8192.0,16456.0,16456.0,8192.0,8195.0,0.49781234807972774,0.49781234807972774,4814.304,30159.36,15,0.004386044251538026,0.00438594378118075,2.575923491698688e-07,0.0058731338571905226,1.964366016186242e-07,0.00438555940851435,0.00438625396616043,0.004385467829223933,0.00438625396616043,1.8677422137561346,3.75190013056286,3.75190013056286,1.8677422137561346
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,dot,4,65536,1,65536,64,256,0,131072.0,263176.0,263176.0,131072.0,131135.0,0.4980393348937593,0.4980393348937593,4814.304,30159.36,15,0.004578381232119727,0.004578452640109591,3.6550608981082996e-07,0.007983179439464095,3.2038145007275143e-07,0.0045779257260580705,0.0045789396171470225,0.004577837994660991,0.004579007884956008,28.628459133211035,57.48232544587666,57.48232544587666,28.628459133211035
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,1,1024,1024,1024,1024,256,0,2097152.0,2107392.0,4202496.0,2097152.0,2358272.0,0.9951409135082604,0.49902534113060426,4814.304,30159.36,15,0.0043622858384076285,0.004362353824433826,2.8473052397724497e-07,0.006526992890454022,1.8833064231553454e-07,0.004362024900292147,0.004362744042853347,0.004361855482854763,0.004362809958578157,480.74612202980404,483.0935152037777,963.370158598787,480.74612202980404
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,1,16384,1024,16384,1024,256,0,33554432.0,33595392.0,67117056.0,33554432.0,33815552.0,0.9987807851743478,0.4999389722934212,4814.304,30159.36,15,0.02232998648500131,0.02230885584629699,7.933852956908862e-05,0.35563692784476836,1.709913116654596e-05,0.02220923962935903,0.022397531559264737,0.02220554289474986,0.0225020654840407,1502.662441042585,1504.4967457801858,3005.69174303269,1502.662441042585
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,1,256,1024,256,1024,256,0,524288.0,532992.0,1056768.0,524288.0,785408.0,0.983669548511047,0.49612403100775193,4814.304,30159.36,15,0.0033656946115025836,0.003365202198322949,4.325002496339727e-06,0.12852132625181023,3.991657565525098e-06,0.0033602422900091146,0.0033720139066515577,0.0033601880815001136,0.003373600485906489,155.77408544678875,158.36017866221397,313.9821409786836,155.77408544678875
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,1,4096,1024,4096,1024,256,0,8388608.0,8404992.0,16785408.0,8388608.0,8649728.0,0.9980506822612085,0.4997559785261103,4814.304,30159.36,15,0.00805894507529794,0.008064380745762743,2.112478912681174e-05,0.26195178269467634,7.994349871105061e-06,0.00804177565993809,0.008095989618093387,0.008023180712632446,0.008099320859839722,1040.9064612826976,1042.9394817148902,2082.8294327814915,1040.9064612826976
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,1,65536,1024,65536,1024,256,0,134217728.0,134356992.0,268443648.0,134217728.0,134478848.0,0.9989634778367172,0.4999847416765846,4814.304,30159.36,15,0.11726233673095703,0.11727105712890624,6.311054860832896e-05,0.05381596290972018,4.147338867187267e-05,0.11719357528686522,0.11736135864257813,0.11713766479492188,0.11737497711181641,1144.593667001067,1145.7812947073057,2289.257194455442,1144.593667001067
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,2,1024,1024,1024,1024,256,0,2097152.0,2107392.0,4202496.0,2097152.0,2358272.0,0.9951409135082604,0.49902534113060426,4814.304,30159.36,15,0.0037471415970742857,0.003749170501507736,4.54831274505321e-06,0.12131517473596086,2.6997633503639262e-06,0.0037441623526840526,0.0037550536408803496,0.00374351023025769,0.0037552878766773617,559.6671344465408,562.3998841264556,1121.5204686370134,559.6671344465408
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,2,16384,1024,16384,1024,256,0,33554432.0,33595392.0,67117056.0,33554432.0,33815552.0,0.9987807851743478,0.4999389722934212,4814.304,30159.36,15,0.017679584800422966,0.017673871506860245,2.757224633212432e-05,0.15600569643963944,5.859523624567736e-06,0.017640349152800324,0.017705920330889812,0.01763781758097859,0.017746909253008952,1897.9196841317928,1900.2364806212115,3796.302727561469,1897.9196841317928
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,2,256,1024,256,1024,256,0,524288.0,532992.0,1056768.0,524288.0,785408.0,0.983669548511047,0.49612403100775193,4814.304,30159.36,15,0.003247599608377555,0.0032484249986870508,3.877221405038365e-06,0.11935696242349635,1.613553276645554e-06,0.003245221623459181,0.0032565240236582115,0.003244606278038821,0.0032584478195254096,161.4386202805109,164.11875362501158,325.39971900290476,161.4386202805109
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,2,4096,1024,4096,1024,256,0,8388608.0,8404992.0,16785408.0,8388608.0,8649728.0,0.9980506822612085,0.4997559785261103,4814.304,30159.36,15,0.006641874733767764,0.006643371995068851,3.8794202511011005e-06,0.05839534883761834,1.9305819978299513e-06,0.006638559719802609,0.006649271462743631,0.006638273562190151,0.006649336516165678,1262.9879870139252,1265.4547604260617,2527.209360733919,1262.9879870139252
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,2,65536,1024,65536,1024,256,0,134217728.0,134356992.0,268443648.0,134217728.0,134478848.0,0.9989634778367172,0.4999847416765846,4814.304,30159.36,15,0.06938954041554378,0.06938658433082776,5.4465926940042946e-05,0.07849633681398017,3.877052894005195e-05,0.06930412237460797,0.06946649092894334,0.06930261391859788,0.06946692099938026,1934.26454759937,1936.2715359605265,3868.647153337631,1934.26454759937
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,4,1024,1024,1024,1024,256,0,2097152.0,2107392.0,4202496.0,2097152.0,2358272.0,0.9951409135082604,0.49902534113060426,4814.304,30159.36,15,0.00379799070942577,0.003798007566442231,4.2185898884354484e-07,0.01110737620880307,4.011514322683346e-07,0.0037974254754400303,0.0037984987092846744,0.0037974173430685757,0.0037985869694336987,552.1740732001618,554.8702356669596,1106.505076373762,552.1740732001618
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,4,16384,1024,16384,1024,256,0,33554432.0,33595392.0,67117056.0,33554432.0,33815552.0,0.9987807851743478,0.4999389722934212,4814.304,30159.36,15,0.014789704250113313,0.014783914064256243,1.6547826312476406e-05,0.11193129397636892,7.426257625288771e-06,0.014756972372799177,0.0148002942046777,0.014753255074334252,0.014804161182968071,2268.7696408630295,2271.539135053536,4538.09318056416,2268.7696408630295
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,4,256,1024,256,1024,256,0,524288.0,532992.0,1056768.0,524288.0,785408.0,0.983669548511047,0.49612403100775193,4814.304,30159.36,15,0.003364345495175228,0.003365715174487153,5.008738960243808e-06,0.1488164832904201,2.0678321822563926e-06,0.003361980323554239,0.0033769376869438924,0.0033619570254290938,0.00337752590693518,155.83655149326245,158.42368174266232,314.1080491036072,155.83655149326245
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,4,4096,1024,4096,1024,256,0,8388608.0,8404992.0,16785408.0,8388608.0,8649728.0,0.9980506822612085,0.4997559785261103,4814.304,30159.36,15,0.005909735385370077,0.005915463745203625,1.0264761731473456e-05,0.17352420999615334,4.707595736057335e-06,0.005904180270461914,0.005929953331524428,0.005900337920186372,0.005930417405754977,1419.4557713644047,1422.2281459178505,2840.2977300055322,1419.4557713644047
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,gemv,4,65536,1024,65536,1024,256,0,134217728.0,134356992.0,268443648.0,134217728.0,134478848.0,0.9989634778367172,0.4999847416765846,4814.304,30159.36,15,0.05889007988877184,0.05883119387889471,0.00016199173504093234,0.2753500725727168,7.31963810958261e-05,0.058538897957388814,0.059023961119764434,0.05847231421883651,0.05902740148108775,2279.1228718572406,2281.487684407385,4558.384850335078,2279.1228718572406
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,register_decode,1,134217728,1,134217728,528,256,256,34603008.0,270336.0,270336.0,34603008.0,34603008.0,128.0,128.0,4814.304,30159.36,15,0.008196619265249085,0.008200984043279175,1.5837936822891263e-05,0.19312239530414257,2.722693620201347e-06,0.008184763178166984,0.008229873170413732,0.008174281738792005,0.008231653828002419,4221.619533641771,32.98140260657634,32.98140260657634,4221.619533641771
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,register_decode,2,134217728,1,134217728,528,256,256,69206016.0,540672.0,540672.0,69206016.0,69206016.0,128.0,128.0,4814.304,30159.36,15,0.010147790194134093,0.01014773363456142,6.065689647277153e-07,0.005977383587029194,4.6415736269962704e-07,0.01014686472275678,0.010148589789723312,0.010146810391754224,0.010148769996513964,6819.811473832439,53.27977713931593,53.27977713931593,6819.811473832439
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,register_decode,4,134217728,1,134217728,528,256,256,138412032.0,1081344.0,1081344.0,138412032.0,138412032.0,128.0,128.0,4814.304,30159.36,15,0.01434581682679471,0.014351723311321257,1.7226169580667343e-05,0.12002857919563291,4.374172510450067e-06,0.014334591084327327,0.014385460524050875,0.014332348358515646,0.014389391222605793,9648.250334653509,75.37695573948054,75.37695573948054,9648.250334653509
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,1,1048576,1,1048576,2112,256,0,1048576.0,2097152.0,2097152.0,1048576.0,1048576.0,0.5,0.5,4814.304,30159.36,15,0.004692405115577077,0.00469244724543773,3.016126372453054e-06,0.06427619139214634,3.0607152015985073e-06,0.004688697537180167,0.004696526048718625,0.004688668487299008,0.004696747805732224,223.4623767924703,446.9247535849406,446.9247535849406,223.4623767924703
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,1,134217728,1,134217728,2112,256,0,134217728.0,268435456.0,268435456.0,134217728.0,134217728.0,0.5,0.5,4814.304,30159.36,15,0.21599026002745697,0.2160055667305914,8.643644791831687e-05,0.040015842751924525,6.816698157269263e-05,0.21589592919833417,0.21612619317096213,0.21588683473891107,0.216131707896357,621.406391116609,1242.812782233218,1242.812782233218,621.406391116609
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,1,16777216,1,16777216,2112,256,0,16777216.0,33554432.0,33554432.0,16777216.0,16777216.0,0.5,0.5,4814.304,30159.36,15,0.02026854327510929,0.02025885727266856,3.379298032988529e-05,0.16680595492163203,2.0566079094799794e-05,0.020210051602603987,0.020306801201564122,0.020197672857141892,0.02031002810787296,827.7465120348929,1655.4930240697859,1655.4930240697859,827.7465120348929
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,1,4096,1,4096,16,256,0,4096.0,8192.0,8192.0,4096.0,4096.0,0.5,0.5,4814.304,30159.36,15,0.0022822390142671787,0.0022822262503790097,5.727996219233149e-07,0.025098283828265927,3.4674368263806765e-07,0.0022816269419051807,0.0022832185780895463,0.002281554053385902,0.0022837040192452396,1.7947287617091303,3.5894575234182606,3.5894575234182606,1.7947287617091303
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,1,65536,1,65536,256,256,0,65536.0,131072.0,131072.0,65536.0,65536.0,0.5,0.5,4814.304,30159.36,15,0.0024739675318941157,0.002473954924454926,2.2099337267854094e-07,0.00893279705681102,1.3635513630315052e-07,0.00247361262977546,0.0024742717337101067,0.002473441049562278,0.002474303549908577,26.49024255780124,52.98048511560248,52.98048511560248,26.49024255780124
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,2,1048576,1,1048576,2048,256,0,1048576.0,2097152.0,2097152.0,1048576.0,1048576.0,0.5,0.5,4814.304,30159.36,15,0.004336428180944286,0.0043382189737453175,3.828816915256724e-06,0.08825780668123326,2.226548805409241e-06,0.004334110701314802,0.004343816349662445,0.004333898529391958,0.0043440560049949825,241.8063798699107,483.6127597398214,483.6127597398214,241.8063798699107
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,2,134217728,1,134217728,2112,256,0,134217728.0,268435456.0,268435456.0,134217728.0,134217728.0,0.5,0.5,4814.304,30159.36,15,0.12042400144761609,0.12041925204697475,6.322204456681843e-05,0.05250160874787358,5.1352285569711276e-05,0.12031571788172568,0.12049755050290016,0.12029548614255843,0.1205065788761262,1114.543001283545,2229.08600256709,2229.08600256709,1114.543001283545
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,2,16777216,1,16777216,2112,256,0,16777216.0,33554432.0,33554432.0,16777216.0,16777216.0,0.5,0.5,4814.304,30159.36,15,0.01289530394692803,0.012902391636839332,2.232175394384287e-05,0.17300477750271556,1.0761144017372437e-05,0.012876610138060195,0.012940340957113355,0.012863050700413131,0.012941736849549969,1301.0330015522227,2602.0660031044454,2602.0660031044454,1301.0330015522227
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,2,4096,1,4096,8,256,0,4096.0,8192.0,8192.0,4096.0,4096.0,0.5,0.5,4814.304,30159.36,15,0.0022842126748953443,0.002284096431387466,5.535153121073999e-07,0.0242334476119806,3.8086437920484273e-07,0.0022832114303657476,0.0022848092951619475,0.0022827908652890017,0.002284838957182474,1.793178036798901,3.586356073597802,3.586356073597802,1.793178036798901
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,2,65536,1,65536,128,256,0,65536.0,131072.0,131072.0,65536.0,65536.0,0.5,0.5,4814.304,30159.36,15,0.0024739381387579745,0.0024739808674100077,1.5851750961105966e-07,0.006407386237267489,1.1313828363578027e-07,0.0024737882796616846,0.002474204813833969,0.0024737025977654916,0.002474211298931617,26.490557291340338,52.981114582680675,52.981114582680675,26.490557291340338
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,4,1048576,1,1048576,1024,256,0,1048576.0,2097152.0,2097152.0,1048576.0,1048576.0,0.5,0.5,4814.304,30159.36,15,0.003370559866377297,0.003376872021601074,1.3462032710372887e-05,0.39865392067746,9.067155776059776e-06,0.0033622511683782386,0.0033943275130033984,0.0033614927106012374,0.0033947533381421895,311.0984648158815,622.196929631763,622.196929631763,311.0984648158815
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,4,134217728,1,134217728,2112,256,0,134217728.0,268435456.0,268435456.0,134217728.0,134217728.0,0.5,0.5,4814.304,30159.36,15,0.07883234226957281,0.07883575655889849,3.508989257315638e-05,0.044510123457673155,1.9063340856675937e-05,0.07879200083144168,0.07889196669801753,0.07878723550350109,0.07890280764153663,1702.571864997147,3405.143729994294,3405.143729994294,1702.571864997147
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,4,16777216,1,16777216,2112,256,0,16777216.0,33554432.0,33554432.0,16777216.0,16777216.0,0.5,0.5,4814.304,30159.36,15,0.010690710055323299,0.010688898125895978,2.6686431100387493e-05,0.24966494007211384,1.769423096498364e-05,0.010645894274261176,0.010724495132893615,0.010640312872026176,0.010729511708312392,1569.3266315501658,3138.6532631003315,3138.6532631003315,1569.3266315501658
NVIDIA H200 NVL,sm_90,uniform_0_1,fp16_e5m10,16,stream_decode,4,4096,1,4096,4,256,0,4096.0,8192.0,8192.0,4096.0,4096.0,0.5,0.5,4814.304,30159.36,15,0.0022846638564522383,0.00228466445165323,4.165813506328878e-07,0.018233808922419263,3.6307260499815475e-07,0.002284099145983973,0.0022851958579205452,0.0022838830609693593,0.002285335621935256,1.7928239151822152,3.5856478303644304,3.5856478303644304,1.7928239151822152
