gpu,compute_capability,distribution,format,strategy,storage_bits,component,lanes,n,m,blocks,threads,decode_repeats,warmup,round,sample,order_position,iterations,total_time_ms,time_ms,decoded_values,source_bytes,lookup_bytes_requested,useful_flops,decoded_gvalues_per_s,source_gb_per_s,lookup_gb_per_s,useful_gflop_per_s
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,2,1,1,429,19.111455917358398,0.044548848292210716,33554432,33588232,0,33554432,753.20537536470806,753.96409307112981,0,753.20537536470806
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,2,1,2,595,19.117536544799805,0.032130313520671944,33554432,33588232,134217728,33554432,1044.3232052003416,1045.3751712814772,4177.2928208013664,1044.3232052003416
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,2,1,3,764,18.295263290405273,0.023946679699483341,33554432,33588232,134217728,33554432,1401.2143821643863,1402.6258513293883,5604.8575286575451,1401.2143821643863
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,2,1,4,200,18.000543594360352,0.09000271797180176,33554432,33588232,0,33554432,372.81576330297884,373.19130751721673,0,372.81576330297884
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,2,1,5,245,19.517280578613281,0.079662369708625641,33554432,33588232,0,33554432,421.20805748974368,421.63234815701384,0,421.20805748974368
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,2,1,6,431,19.1646728515625,0.044465598263486082,33554432,33588232,0,33554432,754.6155524810282,755.37569068494304,0,754.6155524810282
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,2,1,7,603,19.347679138183594,0.032085703380072293,33554432,33588232,134217728,33554432,1045.7751729027048,1046.8286015777635,4183.100691610819,1045.7751729027048
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,2,1,8,772,18.483615875244141,0.023942507610419873,33554432,33588232,134217728,33554432,1401.4585500391354,1402.8702651589538,5605.8342001565416,1401.4585500391354
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,2,1,9,273,19.594272613525391,0.071773892357235858,33554432,268469256,0,33554432,467.50191327219028,3740.4862295020062,0,467.50191327219028
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,2,1,10,277,19.442527770996094,0.070189630942224163,33554432,268469256,0,33554432,478.05397392130419,3824.9133439807874,0,478.05397392130419
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,2,1,11,202,18.282815933227539,0.09050898976845316,33554432,33588232,0,33554432,370.73037811869796,371.10382168586699,0,370.73037811869796
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,2,2,0,429,19.153984069824219,0.044647981514741766,33554432,33588232,0,33554432,751.53301138420056,752.29004448745161,0,751.53301138420056
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,2,2,1,595,19.198112487792969,0.032265735273601631,33554432,33588232,134217728,33554432,1039.9401010226698,1040.9876519218942,4159.760404090679,1039.9401010226698
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,2,2,2,764,18.351743698120117,0.024020606934712196,33554432,33588232,134217728,33554432,1396.9019222203942,1398.3090473647285,5587.6076888815769,1396.9019222203942
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,2,2,3,200,18.037567138671875,0.090187835693359378,33554432,33588232,0,33554432,372.05052923196655,372.42530261177046,0,372.05052923196655
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,2,2,4,245,19.547008514404297,0.079783708222058353,33554432,33588232,0,33554432,420.56746606223766,420.99111144991411,0,420.56746606223766
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,2,2,5,431,19.228351593017578,0.04461334476338185,33554432,33588232,0,33554432,752.11648393467044,752.87410478061395,0,752.11648393467044
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,2,2,6,603,19.358879089355469,0.032104277096775241,33554432,33588232,134217728,33554432,1045.1701466086095,1046.2229658294912,4180.6805864344378,1045.1701466086095
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,2,2,7,772,18.431840896606445,0.023875441575915084,33554432,33588232,134217728,33554432,1405.3952423585258,1406.8109229813335,5621.5809694341033,1405.3952423585258
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,2,2,8,273,19.608095169067383,0.071824524428818246,33554432,268469256,0,33554432,467.1723518789762,3737.8494063830058,0,467.1723518789762
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,2,2,9,277,19.426368713378906,0.070131294994147678,33554432,268469256,0,33554432,478.45162423993531,3828.0949470903574,0,478.45162423993531
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,2,2,10,202,18.216831207275391,0.090182332709284108,33554432,33588232,0,33554432,372.07323199509153,372.44802824380866,0,372.07323199509153
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,2,2,11,245,19.516704559326172,0.079660018609494579,33554432,33588232,0,33554432,421.2204890948982,421.64479228475426,0,421.2204890948982
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,2,3,0,595,19.135391235351562,0.032160321403952204,33554432,33588232,134217728,33554432,1043.3487768525993,1044.3997613740364,4173.395107410397,1043.3487768525993
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,2,3,1,764,18.294815063476562,0.02394609301502168,33554432,33588232,134217728,33554432,1401.2487122200223,1402.6602159663241,5604.9948488800892,1401.2487122200223
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,2,3,2,200,18.028799057006836,0.090143995285034181,33554432,33588232,0,33554432,372.23147136868414,372.60642701484926,0,372.23147136868414
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,2,3,3,245,19.510496139526367,0.079634678120515778,33554432,33588232,0,33554432,421.35452533907562,421.77896354611966,0,421.35452533907562
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,2,3,4,431,19.164543151855469,0.044465297336091572,33554432,33588232,0,33554432,754.62065948594375,755.38080283423892,0,754.62065948594375
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,2,3,5,603,19.369375228881836,0.032121683629986464,33554432,33588232,134217728,33554432,1044.6037756463061,1045.6560243512415,4178.4151025852243,1044.6037756463061
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,2,3,6,772,18.48182487487793,0.023940187661758976,33554432,33588232,134217728,33554432,1401.5943598302865,1403.0062117538198,5606.3774393211461,1401.5943598302865
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,2,3,7,273,19.600255966186523,0.07179580939995063,33554432,268469256,0,33554432,467.35919937999995,3739.3443746061403,0,467.35919937999995
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,2,3,8,277,19.450784683227539,0.070219439289630106,33554432,268469256,0,33554432,477.85103867890422,3823.2896576211642,0,477.85103867890422
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,2,3,9,202,18.300384521484375,0.090595962977645425,33554432,33588232,0,33554432,370.37447251683352,370.74755757370673,0,370.37447251683352
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,2,3,10,245,19.564064025878906,0.079853322554607781,33554432,33588232,0,33554432,420.20082479415629,420.62410085730181,0,420.20082479415629
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,2,3,11,429,19.162431716918945,0.044667672999811059,33554432,33588232,0,33554432,751.20170240661366,751.95840177620335,0,751.20170240661366
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x4,8,dot,4,16777216,1,2112,256,0,10,2,4,0,764,18.351520538330078,0.024020314840746175,33554432,33588232,134217728,33554432,1396.9189089512222,1398.3260512066045,5587.6756358048888,1396.9189089512222
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x1,8,dot,1,16777216,1,2112,256,0,10,2,4,1,200,18.046079635620117,0.090230398178100579,33554432,33588232,0,33554432,371.87502967424393,372.24962627009717,0,371.87502967424393
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,current_x4,8,dot,4,16777216,1,2112,256,0,10,2,4,2,245,19.553567886352539,0.079810481168785877,33554432,33588232,0,33554432,420.42638396124892,420.84988723431547,0,420.42638396124892
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,2,4,3,431,19.23356819152832,0.044625448240204917,33554432,33588232,0,33554432,751.91249215888934,752.66990752014385,0,751.91249215888934
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x1,8,dot,1,16777216,1,2112,256,0,10,2,4,4,603,19.275455474853516,0.031965929477369016,33554432,33588232,134217728,33554432,1049.6936128122161,1050.750988604274,4198.7744512488644,1049.6936128122161
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,lut_x4,8,dot,4,16777216,1,2112,256,0,10,2,4,5,772,18.423391342163086,0.023864496557206068,33554432,33588232,134217728,33554432,1406.0398014081709,1407.4561313072315,5624.1592056326836,1406.0398014081709
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x1,64,dot,1,16777216,1,2112,256,0,10,2,4,6,273,19.607711791992188,0.0718231201171875,33554432,268469256,0,33554432,467.18148620182711,3737.9224901669854,0,467.18148620182711
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,current_x4,64,dot,4,16777216,1,2112,256,0,10,2,4,7,277,19.466911315917969,0.070277658180209271,33554432,268469256,0,33554432,477.45518090483534,3820.1223966737552,0,477.45518090483534
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x1,8,dot,1,16777216,1,2112,256,0,10,2,4,8,202,18.228704452514648,0.09024111115106262,33554432,33588232,0,33554432,371.83088253235553,372.20543465797613,0,371.83088253235553
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,current_x4,8,dot,4,16777216,1,2112,256,0,10,2,4,9,245,19.562496185302734,0.079846923205317277,33554432,33588232,0,33554432,420.23450188203992,420.65781186873892,0,420.23450188203992
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,branchless_x4,8,dot,4,16777216,1,2112,256,0,10,2,4,10,429,19.155744552612305,0.044652085204224486,33554432,33588232,0,33554432,751.4639427595074,752.22090628865533,0,751.4639427595074
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,lut_x1,8,dot,1,16777216,1,2112,256,0,10,2,4,11,595,19.18012809753418,0.032235509407620468,33554432,33588232,134217728,33554432,1040.9152086198376,1041.963741762981,4163.6608344793503,1040.9152086198376
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,10,0,0,0,70,20.118400573730469,0.28740572248186386,0,1073741824,0,0,0,3735.9792794931432,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,10,0,0,1,80,19.997888565063477,0.24997360706329347,0,1073741824,0,0,0,4295.4207710741557,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,0,0,2,97,20.075935363769531,0.20696840581205703,0,134217728,0,0,0,648.49380016909379,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,0,0,3,296,19.691328048706055,0.066524756921304246,0,134217728,0,0,0,2017.560592649342,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,0,0,4,97,20.065343856811523,0.20685921501867549,0,134217728,0,0,0,648.83610811286633,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,0,0,5,296,19.625152587890625,0.066301191175306168,0,134217728,0,0,0,2024.3637500435934,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,10,0,1,0,80,19.979423522949219,0.24974279403686522,0,1073741824,0,0,0,4299.3906116126091,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,0,1,1,97,20.070207595825195,0.20690935665799171,0,134217728,0,0,0,648.67887159812472,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,0,1,2,296,19.670623779296875,0.066454810065192146,0,134217728,0,0,0,2019.6841713689719,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,0,1,3,97,20.050111770629883,0.20670218320236994,0,134217728,0,0,0,649.32902943069212,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,0,1,4,296,19.622623443603516,0.066292646768930791,0,134217728,0,0,0,2024.6246686729587,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,10,0,1,5,70,20.112287521362305,0.28731839316231866,0,1073741824,0,0,0,3737.1148160131761,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,0,2,0,97,20.069055557250977,0.20689747997165955,0,134217728,0,0,0,648.71610818258841,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,0,2,1,296,19.66339111328125,0.066430375382706922,0,134217728,0,0,0,2020.4270595607595,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,0,2,2,97,20.053792953491211,0.20674013354114651,0,134217728,0,0,0,649.20983507678397,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,0,2,3,296,19.602495193481445,0.066224645923923797,0,134217728,0,0,0,2026.7035954285648,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,10,0,2,4,70,20.112543106079102,0.28732204437255859,0,1073741824,0,0,0,3737.0673257765197,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,10,0,2,5,80,19.988447189331055,0.24985558986663819,0,1073741824,0,0,0,4297.4496771239565,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,0,3,0,296,19.63337516784668,0.066328970161644185,0,134217728,0,0,0,2023.5159338809335,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,0,3,1,97,20.04515266418457,0.20665105839365536,0,134217728,0,0,0,649.48967134891177,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,0,3,2,296,19.589664459228516,0.06618129884874499,0,134217728,0,0,0,2028.0310349718256,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,10,0,3,3,70,20.115615844726562,0.28736594063895088,0,1073741824,0,0,0,3736.4964741909298,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,10,0,3,4,80,20.007295608520508,0.25009119510650635,0,1073741824,0,0,0,4293.4011473003902,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,0,3,5,97,20.063167572021484,0.20683677909300499,0,134217728,0,0,0,648.90648843283554,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,0,4,0,97,20.045600891113281,0.20665567928982764,0,134217728,0,0,0,649.47514852356971,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,0,4,1,296,19.604352951049805,0.06623092213192501,0,134217728,0,0,0,2026.5115399216766,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,10,0,4,2,70,20.122880935668945,0.28746972765241352,0,1073741824,0,0,0,3735.1474632427617,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,10,0,4,3,80,20.006080627441406,0.25007600784301759,0,1073741824,0,0,0,4293.6618880849592,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,0,4,4,97,20.065631866455078,0.20686218419025854,0,134217728,0,0,0,648.82679512150537,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,0,4,5,296,19.651744842529297,0.066391029873409793,0,134217728,0,0,0,2021.6244311304984,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,10,1,0,0,80,19.996576309204102,0.24995720386505127,0,1073741824,0,0,0,4295.7026538819,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,1,0,1,97,20.064416885375977,0.20684965861212348,0,134217728,0,0,0,648.86608419151378,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,1,0,2,296,19.650815963745117,0.06638789176940918,0,134217728,0,0,0,2021.7199917447306,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,1,0,3,97,20.048032760620117,0.20668075010948575,0,134217728,0,0,0,649.39636579071998,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,1,0,4,296,19.603679656982422,0.066228647489805476,0,134217728,0,0,0,2026.5811410486679,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,10,1,0,5,70,20.108160018920898,0.28725942884172712,0,1073741824,0,0,0,3737.8819150671134,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,1,1,0,97,20.077951431274414,0.20698919001313829,0,134217728,0,0,0,648.42868360169325,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,1,1,1,296,19.646879196166992,0.06637459187894254,0,134217728,0,0,0,2022.1250963741265,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,1,1,2,97,20.052928924560547,0.2067312260263974,0,134217728,0,0,0,649.23780785231656,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,1,1,3,296,19.599456787109375,0.066214381037531675,0,134217728,0,0,0,2027.0177852137986,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,10,1,1,4,70,20.113311767578125,0.28733302525111609,0,1073741824,0,0,0,3736.924507934993,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,10,1,1,5,80,20.003135681152344,0.25003919601440427,0,1073741824,0,0,0,4294.2940191590751,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,1,2,0,296,19.643104553222656,0.066361839706833292,0,134217728,0,0,0,2022.5136704005445,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,1,2,1,97,20.050432205200195,0.20670548665154839,0,134217728,0,0,0,649.31865222453496,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,1,2,2,296,19.61827278137207,0.066277948585716451,0,134217728,0,0,0,2025.0736612105288,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,10,1,2,3,70,20.113088607788086,0.28732983725411554,0,1073741824,0,0,0,3736.9659700547522,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,10,1,2,4,80,20.004255294799805,0.25005319118499758,0,1073741824,0,0,0,4294.0536727868048,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e2m5,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,1,2,5,97,20.058399200439453,0.20678762062308714,0,134217728,0,0,0,649.06074936003711,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x1,8,stream_load,1,134217728,1,2112,256,0,10,1,3,0,97,20.051807403564453,0.20671966395427271,0,134217728,0,0,0,649.27412048081464,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,e3m4,load_only_x4,8,stream_load,4,134217728,1,2112,256,0,10,1,3,1,296,19.616191864013672,0.066270918459505654,0,134217728,0,0,0,2025.2884842996818,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x1,64,stream_load,1,134217728,1,2112,256,0,10,1,3,2,70,20.112255096435547,0.28731792994907923,0,1073741824,0,0,0,3737.120840980223,0,0
NVIDIA H200 NVL,sm_90,normal_0_1,fp64_e11m52,load_only_x4,64,stream_load,4,134217728,1,2112,256,0,10,1,3,3,80,20.003007888793945,0.25003759860992431,0,1073741824,0,0,0,4294.3214539310566,0,0
